 time       v(/in)     v(/out)   
 2.429e-03  3.579e+00  2.937e-01 
 2.430e-03  3.564e+00  2.998e-01 
 2.431e-03  3.550e+00  3.061e-01 
 2.432e-03  3.536e+00  3.125e-01 
 2.433e-03  3.522e+00  3.190e-01 
 2.434e-03  3.507e+00  3.256e-01 
 2.435e-03  3.493e+00  3.324e-01 
 2.436e-03  3.478e+00  3.394e-01 
 2.437e-03  3.464e+00  3.465e-01 
 2.438e-03  3.449e+00  3.537e-01 
 2.439e-03  3.435e+00  3.611e-01 
 2.440e-03  3.420e+00  3.687e-01 
 2.441e-03  3.406e+00  3.765e-01 
 2.442e-03  3.391e+00  3.844e-01 
 2.443e-03  3.376e+00  3.925e-01 
 2.444e-03  3.362e+00  4.008e-01 
 2.445e-03  3.347e+00  4.093e-01 
 2.446e-03  3.332e+00  4.179e-01 
 2.447e-03  3.317e+00  4.268e-01 
 2.448e-03  3.302e+00  4.359e-01 
 2.449e-03  3.287e+00  4.452e-01 
 2.450e-03  3.273e+00  4.547e-01 
 2.451e-03  3.258e+00  4.644e-01 
 2.452e-03  3.243e+00  4.744e-01 
 2.453e-03  3.228e+00  4.846e-01 
 2.454e-03  3.213e+00  4.951e-01 
 2.455e-03  3.197e+00  5.058e-01 
 2.456e-03  3.182e+00  5.168e-01 
 2.457e-03  3.167e+00  5.281e-01 
 2.458e-03  3.152e+00  5.397e-01 
 2.459e-03  3.137e+00  5.516e-01 
 2.460e-03  3.122e+00  5.638e-01 
 2.461e-03  3.106e+00  5.763e-01 
 2.462e-03  3.091e+00  5.892e-01 
 2.463e-03  3.076e+00  6.025e-01 
 2.464e-03  3.061e+00  6.161e-01 
 2.465e-03  3.045e+00  6.301e-01 
 2.466e-03  3.030e+00  6.445e-01 
 2.467e-03  3.015e+00  6.593e-01 
 2.468e-03  2.999e+00  6.746e-01 
 2.469e-03  2.984e+00  6.904e-01 
 2.470e-03  2.968e+00  7.067e-01 
 2.471e-03  2.953e+00  7.235e-01 
 2.472e-03  2.938e+00  7.408e-01 
 2.473e-03  2.922e+00  7.588e-01 
 2.474e-03  2.907e+00  7.773e-01 
 2.475e-03  2.891e+00  7.966e-01 
 2.476e-03  2.876e+00  8.165e-01 
 2.477e-03  2.860e+00  8.372e-01 
 2.478e-03  2.844e+00  8.588e-01 
 2.479e-03  2.829e+00  8.812e-01 
 2.480e-03  2.813e+00  9.045e-01 
 2.481e-03  2.798e+00  9.289e-01 
 2.482e-03  2.782e+00  9.544e-01 
 2.483e-03  2.767e+00  9.812e-01 
 2.484e-03  2.751e+00  1.009e+00 
 2.485e-03  2.735e+00  1.039e+00 
 2.486e-03  2.720e+00  1.070e+00 
 2.487e-03  2.704e+00  1.103e+00 
 2.488e-03  2.688e+00  1.139e+00 
 2.489e-03  2.673e+00  1.177e+00 
 2.490e-03  2.657e+00  1.217e+00 
 2.491e-03  2.641e+00  1.262e+00 
 2.492e-03  2.626e+00  1.310e+00 
 2.493e-03  2.610e+00  1.364e+00 
 2.494e-03  2.594e+00  1.425e+00 
 2.495e-03  2.579e+00  1.496e+00 
 2.496e-03  2.563e+00  1.583e+00 
 2.497e-03  2.547e+00  1.699e+00 
 2.498e-03  2.531e+00  2.056e+00 
 2.499e-03  2.516e+00  2.420e+00 
 2.500e-03  2.500e+00  2.639e+00 
 2.501e-03  2.484e+00  2.784e+00 
 2.502e-03  2.469e+00  2.900e+00 
 2.503e-03  2.453e+00  3.000e+00 
 2.504e-03  2.437e+00  3.087e+00 
 2.505e-03  2.421e+00  3.166e+00 
 2.506e-03  2.406e+00  3.238e+00 
 2.507e-03  2.390e+00  3.304e+00 
 2.508e-03  2.374e+00  3.366e+00 
 2.509e-03  2.359e+00  3.423e+00 
 2.510e-03  2.343e+00  3.477e+00 
 2.511e-03  2.327e+00  3.528e+00 
 2.512e-03  2.312e+00  3.576e+00 
 2.513e-03  2.296e+00  3.622e+00 
 2.514e-03  2.280e+00  3.666e+00 
 2.515e-03  2.265e+00  3.708e+00 
 2.516e-03  2.249e+00  3.748e+00 
 2.517e-03  2.233e+00  3.786e+00 
 2.518e-03  2.218e+00  3.823e+00 
 2.519e-03  2.202e+00  3.858e+00 
 2.520e-03  2.187e+00  3.892e+00 
 2.521e-03  2.171e+00  3.925e+00 
 2.522e-03  2.156e+00  3.956e+00 
 2.523e-03  2.140e+00  3.987e+00 
 2.524e-03  2.124e+00  4.016e+00 
 2.525e-03  2.109e+00  4.045e+00 
 2.526e-03  2.093e+00  4.072e+00 
 2.527e-03  2.078e+00  4.099e+00 
 2.528e-03  2.062e+00  4.125e+00 
 2.529e-03  2.047e+00  4.150e+00 
 2.530e-03  2.032e+00  4.174e+00 
 2.531e-03  2.016e+00  4.198e+00 
 2.532e-03  2.001e+00  4.221e+00 
 2.533e-03  1.985e+00  4.243e+00 
 2.534e-03  1.970e+00  4.265e+00 
 2.535e-03  1.955e+00  4.286e+00 
 2.536e-03  1.939e+00  4.306e+00 
 2.537e-03  1.924e+00  4.326e+00 
 2.538e-03  1.909e+00  4.345e+00 
 2.539e-03  1.894e+00  4.364e+00 
 2.540e-03  1.878e+00  4.382e+00 
 2.541e-03  1.863e+00  4.400e+00 
 2.542e-03  1.848e+00  4.418e+00 
 2.543e-03  1.833e+00  4.435e+00 
 2.544e-03  1.818e+00  4.451e+00 
 2.545e-03  1.803e+00  4.467e+00 
 2.546e-03  1.787e+00  4.483e+00 
 2.547e-03  1.772e+00  4.498e+00 
 2.548e-03  1.757e+00  4.513e+00 
 2.549e-03  1.742e+00  4.527e+00 
 2.550e-03  1.727e+00  4.541e+00 
 2.551e-03  1.713e+00  4.555e+00 
 2.552e-03  1.698e+00  4.568e+00 
 2.553e-03  1.683e+00  4.582e+00 
 2.554e-03  1.668e+00  4.594e+00 
 2.555e-03  1.653e+00  4.607e+00 
 2.556e-03  1.638e+00  4.619e+00 
 2.557e-03  1.624e+00  4.631e+00 
 2.558e-03  1.609e+00  4.642e+00 
 2.559e-03  1.594e+00  4.653e+00 
 2.560e-03  1.580e+00  4.664e+00 
 2.561e-03  1.565e+00  4.675e+00 
 2.562e-03  1.551e+00  4.685e+00 
 2.563e-03  1.536e+00  4.695e+00 
 2.564e-03  1.522e+00  4.705e+00 
 2.565e-03  1.507e+00  4.715e+00 
 2.566e-03  1.493e+00  4.724e+00 
 2.567e-03  1.478e+00  4.733e+00 
 2.568e-03  1.464e+00  4.742e+00 
 2.569e-03  1.450e+00  4.751e+00 
 2.570e-03  1.436e+00  4.759e+00 
 2.571e-03  1.421e+00  4.768e+00 
 2.572e-03  1.407e+00  4.776e+00 
 2.573e-03  1.393e+00  4.783e+00 
 2.574e-03  1.379e+00  4.791e+00 
 2.575e-03  1.365e+00  4.798e+00 
 2.576e-03  1.351e+00  4.806e+00 
 2.577e-03  1.337e+00  4.813e+00 
 2.578e-03  1.323e+00  4.819e+00 
 2.579e-03  1.309e+00  4.826e+00 
 2.580e-03  1.296e+00  4.833e+00 
 2.581e-03  1.282e+00  4.839e+00 
 2.582e-03  1.268e+00  4.845e+00 
 2.583e-03  1.255e+00  4.851e+00 
 2.584e-03  1.241e+00  4.857e+00 
 2.585e-03  1.227e+00  4.862e+00 
 2.586e-03  1.214e+00  4.868e+00 
 2.587e-03  1.200e+00  4.873e+00 
 2.588e-03  1.187e+00  4.878e+00 
 2.589e-03  1.174e+00  4.883e+00 
 2.590e-03  1.160e+00  4.888e+00 
 2.591e-03  1.147e+00  4.893e+00 
 2.592e-03  1.134e+00  4.897e+00 
 2.593e-03  1.121e+00  4.902e+00 
 2.594e-03  1.108e+00  4.906e+00 
 2.595e-03  1.095e+00  4.910e+00 
 2.596e-03  1.082e+00  4.914e+00 
 2.597e-03  1.069e+00  4.918e+00 
 2.598e-03  1.056e+00  4.922e+00 
 2.599e-03  1.043e+00  4.926e+00 
 2.600e-03  1.031e+00  4.929e+00 
 2.601e-03  1.018e+00  4.933e+00 
 2.602e-03  1.005e+00  4.936e+00 
 2.603e-03  9.927e-01  4.939e+00 
 2.604e-03  9.802e-01  4.942e+00 
 2.605e-03  9.677e-01  4.945e+00 
 2.606e-03  9.554e-01  4.948e+00 
 2.607e-03  9.430e-01  4.951e+00 
 2.608e-03  9.308e-01  4.954e+00 
 2.609e-03  9.186e-01  4.956e+00 
 2.610e-03  9.064e-01  4.959e+00 
 2.611e-03  8.944e-01  4.961e+00 
 2.612e-03  8.824e-01  4.963e+00 
 2.613e-03  8.704e-01  4.966e+00 
 2.614e-03  8.585e-01  4.968e+00 
 2.615e-03  8.467e-01  4.970e+00 
 2.616e-03  8.350e-01  4.972e+00 
 2.617e-03  8.233e-01  4.973e+00 
 2.618e-03  8.117e-01  4.975e+00 
 2.619e-03  8.001e-01  4.977e+00 
 2.620e-03  7.886e-01  4.978e+00 
 2.621e-03  7.772e-01  4.980e+00 
 2.622e-03  7.659e-01  4.981e+00 
 2.623e-03  7.546e-01  4.983e+00 
 2.624e-03  7.434e-01  4.984e+00 
 2.625e-03  7.322e-01  4.985e+00 
 2.626e-03  7.212e-01  4.987e+00 
 2.627e-03  7.102e-01  4.988e+00 
 2.628e-03  6.992e-01  4.989e+00 
 2.629e-03  6.884e-01  4.990e+00 
 2.630e-03  6.776e-01  4.991e+00 
 2.631e-03  6.669e-01  4.991e+00 
 2.632e-03  6.562e-01  4.992e+00 
 2.633e-03  6.457e-01  4.993e+00 
 2.634e-03  6.352e-01  4.994e+00 
 2.635e-03  6.247e-01  4.994e+00 
 2.636e-03  6.144e-01  4.995e+00 
 2.637e-03  6.041e-01  4.995e+00 
 2.638e-03  5.939e-01  4.996e+00 
 2.639e-03  5.838e-01  4.996e+00 
 2.640e-03  5.737e-01  4.996e+00 
 2.641e-03  5.638e-01  4.997e+00 
 2.642e-03  5.539e-01  4.997e+00 
 2.643e-03  5.440e-01  4.997e+00 
 2.644e-03  5.343e-01  4.997e+00 
 2.645e-03  5.246e-01  4.997e+00 
 2.646e-03  5.150e-01  4.998e+00 
 2.647e-03  5.055e-01  4.998e+00 
 2.648e-03  4.961e-01  4.998e+00 
 2.649e-03  4.867e-01  4.998e+00 
 2.650e-03  4.775e-01  4.998e+00 
 2.651e-03  4.683e-01  4.998e+00 
 2.652e-03  4.592e-01  4.998e+00 
 2.653e-03  4.501e-01  4.998e+00 
 2.654e-03  4.412e-01  4.998e+00 
 2.655e-03  4.323e-01  4.998e+00 
 2.656e-03  4.235e-01  4.998e+00 
 2.657e-03  4.148e-01  4.998e+00 
 2.658e-03  4.062e-01  4.998e+00 
 2.659e-03  3.976e-01  4.998e+00 
 2.660e-03  3.892e-01  4.998e+00 
 2.661e-03  3.808e-01  4.998e+00 
 2.662e-03  3.725e-01  4.998e+00 
 2.663e-03  3.643e-01  4.998e+00 
 2.664e-03  3.562e-01  4.998e+00 
 2.665e-03  3.482e-01  4.998e+00 
 2.666e-03  3.402e-01  4.998e+00 
 2.667e-03  3.323e-01  4.998e+00 
 2.668e-03  3.245e-01  4.998e+00 
 2.669e-03  3.169e-01  4.998e+00 
 2.670e-03  3.092e-01  4.998e+00 
 2.671e-03  3.017e-01  4.998e+00 
 2.672e-03  2.943e-01  4.998e+00 
 2.673e-03  2.869e-01  4.998e+00 
 2.674e-03  2.797e-01  4.998e+00 
 2.675e-03  2.725e-01  4.998e+00 
 2.676e-03  2.654e-01  4.998e+00 
 2.677e-03  2.584e-01  4.998e+00 
 2.678e-03  2.515e-01  4.998e+00 
 2.679e-03  2.447e-01  4.998e+00 
 2.680e-03  2.379e-01  4.998e+00 
 2.681e-03  2.313e-01  4.998e+00 
 2.682e-03  2.247e-01  4.998e+00 
 2.683e-03  2.183e-01  4.998e+00 
 2.684e-03  2.119e-01  4.998e+00 
 2.685e-03  2.056e-01  4.998e+00 
 2.686e-03  1.994e-01  4.998e+00 
 2.687e-03  1.933e-01  4.998e+00 
 2.688e-03  1.873e-01  4.998e+00 
 2.689e-03  1.814e-01  4.998e+00 
 2.690e-03  1.756e-01  4.998e+00 
 2.691e-03  1.698e-01  4.998e+00 
 2.692e-03  1.642e-01  4.998e+00 
 2.693e-03  1.586e-01  4.998e+00 
 2.694e-03  1.532e-01  4.998e+00 
 2.695e-03  1.478e-01  4.998e+00 
 2.696e-03  1.425e-01  4.998e+00 
 2.697e-03  1.374e-01  4.998e+00 
 2.698e-03  1.323e-01  4.998e+00 
 2.699e-03  1.273e-01  4.998e+00 
 2.700e-03  1.224e-01  4.998e+00 
 2.701e-03  1.176e-01  4.998e+00 
 2.702e-03  1.128e-01  4.998e+00 
 2.703e-03  1.082e-01  4.998e+00 
 2.704e-03  1.037e-01  4.998e+00 
 2.705e-03  9.928e-02  4.998e+00 
 2.706e-03  9.494e-02  4.998e+00 
 2.707e-03  9.070e-02  4.998e+00 
 2.708e-03  8.656e-02  4.998e+00 
 2.709e-03  8.251e-02  4.998e+00 
 2.710e-03  7.855e-02  4.998e+00 
 2.711e-03  7.469e-02  4.998e+00 
 2.712e-03  7.093e-02  4.998e+00 
 2.713e-03  6.726e-02  4.998e+00 
 2.714e-03  6.369e-02  4.998e+00 
 2.715e-03  6.022e-02  4.998e+00 
 2.716e-03  5.684e-02  4.998e+00 
 2.717e-03  5.356e-02  4.998e+00 
 2.718e-03  5.037e-02  4.998e+00 
 2.719e-03  4.728e-02  4.998e+00 
 2.720e-03  4.429e-02  4.998e+00 
 2.721e-03  4.140e-02  4.998e+00 
 2.722e-03  3.860e-02  4.998e+00 
 2.723e-03  3.590e-02  4.998e+00 
 2.724e-03  3.329e-02  4.998e+00 
 2.725e-03  3.079e-02  4.998e+00 
 2.726e-03  2.838e-02  4.998e+00 
 2.727e-03  2.607e-02  4.998e+00 
 2.728e-03  2.386e-02  4.998e+00 
 2.729e-03  2.174e-02  4.998e+00 
 2.730e-03  1.972e-02  4.998e+00 
 2.731e-03  1.780e-02  4.998e+00 
 2.732e-03  1.598e-02  4.998e+00 
 2.733e-03  1.426e-02  4.998e+00 
 2.734e-03  1.263e-02  4.998e+00 
 2.735e-03  1.110e-02  4.998e+00 
 2.736e-03  9.676e-03  4.998e+00 
 2.737e-03  8.345e-03  4.998e+00 
 2.738e-03  7.113e-03  4.998e+00 
 2.739e-03  5.979e-03  4.998e+00 
 2.740e-03  4.943e-03  4.998e+00 
 2.741e-03  4.006e-03  4.998e+00 
 2.742e-03  3.168e-03  4.998e+00 
 2.743e-03  2.428e-03  4.998e+00 
 2.744e-03  1.786e-03  4.998e+00 
 2.745e-03  1.244e-03  4.998e+00 
 2.746e-03  7.995e-04  4.998e+00 
 2.747e-03  4.541e-04  4.998e+00 
 2.748e-03  2.073e-04  4.998e+00 
 2.749e-03  5.930e-05  4.998e+00 
 2.750e-03  9.949e-06  4.998e+00 
 2.751e-03  5.930e-05  4.998e+00 
 2.752e-03  2.073e-04  4.998e+00 
 2.753e-03  4.541e-04  4.998e+00 
 2.754e-03  7.995e-04  4.998e+00 
 2.755e-03  1.244e-03  4.998e+00 
 2.756e-03  1.786e-03  4.998e+00 
 2.757e-03  2.428e-03  4.998e+00 
 2.758e-03  3.168e-03  4.998e+00 
 2.759e-03  4.006e-03  4.998e+00 
 2.760e-03  4.943e-03  4.998e+00 
 2.761e-03  5.979e-03  4.998e+00 
 2.762e-03  7.113e-03  4.998e+00 
 2.763e-03  8.345e-03  4.998e+00 
 2.764e-03  9.676e-03  4.998e+00 
 2.765e-03  1.110e-02  4.998e+00 
 2.766e-03  1.263e-02  4.998e+00 
 2.767e-03  1.426e-02  4.998e+00 
 2.768e-03  1.598e-02  4.998e+00 
 2.769e-03  1.780e-02  4.998e+00 
 2.770e-03  1.972e-02  4.998e+00 
 2.771e-03  2.174e-02  4.998e+00 
 2.772e-03  2.386e-02  4.998e+00 
 2.773e-03  2.607e-02  4.998e+00 
 2.774e-03  2.838e-02  4.998e+00 
 2.775e-03  3.079e-02  4.998e+00 
 2.776e-03  3.329e-02  4.998e+00 
 2.777e-03  3.590e-02  4.998e+00 
 2.778e-03  3.860e-02  4.998e+00 
 2.779e-03  4.140e-02  4.998e+00 
 2.780e-03  4.429e-02  4.998e+00 
 2.781e-03  4.728e-02  4.998e+00 
 2.782e-03  5.037e-02  4.998e+00 
 2.783e-03  5.356e-02  4.998e+00 
 2.784e-03  5.684e-02  4.998e+00 
 2.785e-03  6.022e-02  4.998e+00 
 2.786e-03  6.369e-02  4.998e+00 
 2.787e-03  6.726e-02  4.998e+00 
 2.788e-03  7.093e-02  4.998e+00 
 2.789e-03  7.469e-02  4.998e+00 
 2.790e-03  7.855e-02  4.998e+00 
 2.791e-03  8.251e-02  4.998e+00 
 2.792e-03  8.656e-02  4.998e+00 
 2.793e-03  9.070e-02  4.998e+00 
 2.794e-03  9.494e-02  4.998e+00 
 2.795e-03  9.928e-02  4.998e+00 
 2.796e-03  1.037e-01  4.998e+00 
 2.797e-03  1.082e-01  4.998e+00 
 2.798e-03  1.128e-01  4.998e+00 
 2.799e-03  1.176e-01  4.998e+00 
 2.800e-03  1.224e-01  4.998e+00 
 2.801e-03  1.273e-01  4.998e+00 
 2.802e-03  1.323e-01  4.998e+00 
 2.803e-03  1.374e-01  4.998e+00 
 2.804e-03  1.425e-01  4.998e+00 
 2.805e-03  1.478e-01  4.998e+00 
 2.806e-03  1.532e-01  4.998e+00 
 2.807e-03  1.586e-01  4.998e+00 
 2.808e-03  1.642e-01  4.998e+00 
 2.809e-03  1.698e-01  4.998e+00 
 2.810e-03  1.756e-01  4.998e+00 
 2.811e-03  1.814e-01  4.998e+00 
 2.812e-03  1.873e-01  4.998e+00 
 2.813e-03  1.933e-01  4.998e+00 
 2.814e-03  1.994e-01  4.998e+00 
 2.815e-03  2.056e-01  4.998e+00 
 2.816e-03  2.119e-01  4.998e+00 
 2.817e-03  2.183e-01  4.998e+00 
 2.818e-03  2.247e-01  4.998e+00 
 2.819e-03  2.313e-01  4.998e+00 
 2.820e-03  2.379e-01  4.998e+00 
 2.821e-03  2.447e-01  4.998e+00 
 2.822e-03  2.515e-01  4.998e+00 
 2.823e-03  2.584e-01  4.998e+00 
 2.824e-03  2.654e-01  4.998e+00 
 2.825e-03  2.725e-01  4.998e+00 
 2.826e-03  2.797e-01  4.998e+00 
 2.827e-03  2.869e-01  4.998e+00 
 2.828e-03  2.943e-01  4.998e+00 
 2.829e-03  3.017e-01  4.998e+00 
 2.830e-03  3.092e-01  4.998e+00 
 2.831e-03  3.169e-01  4.998e+00 
 2.832e-03  3.245e-01  4.998e+00 
 2.833e-03  3.323e-01  4.998e+00 
 2.834e-03  3.402e-01  4.998e+00 
 2.835e-03  3.482e-01  4.998e+00 
 2.836e-03  3.562e-01  4.998e+00 
 2.837e-03  3.643e-01  4.998e+00 
 2.838e-03  3.725e-01  4.998e+00 
 2.839e-03  3.808e-01  4.998e+00 
 2.840e-03  3.892e-01  4.998e+00 
 2.841e-03  3.976e-01  4.998e+00 
 2.842e-03  4.062e-01  4.998e+00 
 2.843e-03  4.148e-01  4.998e+00 
 2.844e-03  4.235e-01  4.998e+00 
 2.845e-03  4.323e-01  4.998e+00 
 2.846e-03  4.412e-01  4.998e+00 
 2.847e-03  4.501e-01  4.998e+00 
 2.848e-03  4.592e-01  4.998e+00 
 2.849e-03  4.683e-01  4.998e+00 
 2.850e-03  4.775e-01  4.998e+00 
 2.851e-03  4.867e-01  4.998e+00 
 2.852e-03  4.961e-01  4.998e+00 
 2.853e-03  5.055e-01  4.998e+00 
 2.854e-03  5.150e-01  4.998e+00 
 2.855e-03  5.246e-01  4.997e+00 
 2.856e-03  5.343e-01  4.997e+00 
 2.857e-03  5.440e-01  4.997e+00 
 2.858e-03  5.539e-01  4.997e+00 
 2.859e-03  5.638e-01  4.997e+00 
 2.860e-03  5.737e-01  4.996e+00 
 2.861e-03  5.838e-01  4.996e+00 
 2.862e-03  5.939e-01  4.996e+00 
 2.863e-03  6.041e-01  4.995e+00 
 2.864e-03  6.144e-01  4.995e+00 
 2.865e-03  6.247e-01  4.994e+00 
 2.866e-03  6.352e-01  4.994e+00 
 2.867e-03  6.457e-01  4.993e+00 
 2.868e-03  6.562e-01  4.992e+00 
 2.869e-03  6.669e-01  4.991e+00 
 2.870e-03  6.776e-01  4.991e+00 
 2.871e-03  6.884e-01  4.990e+00 
 2.872e-03  6.992e-01  4.989e+00 
 2.873e-03  7.102e-01  4.988e+00 
 2.874e-03  7.212e-01  4.987e+00 
 2.875e-03  7.322e-01  4.985e+00 
 2.876e-03  7.434e-01  4.984e+00 
 2.877e-03  7.546e-01  4.983e+00 
 2.878e-03  7.659e-01  4.981e+00 
 2.879e-03  7.772e-01  4.980e+00 
 2.880e-03  7.886e-01  4.978e+00 
 2.881e-03  8.001e-01  4.977e+00 
 2.882e-03  8.117e-01  4.975e+00 
 2.883e-03  8.233e-01  4.973e+00 
 2.884e-03  8.350e-01  4.972e+00 
 2.885e-03  8.467e-01  4.970e+00 
 2.886e-03  8.585e-01  4.968e+00 
 2.887e-03  8.704e-01  4.966e+00 
 2.888e-03  8.824e-01  4.963e+00 
 2.889e-03  8.944e-01  4.961e+00 
 2.890e-03  9.064e-01  4.959e+00 
 2.891e-03  9.186e-01  4.956e+00 
 2.892e-03  9.308e-01  4.954e+00 
 2.893e-03  9.430e-01  4.951e+00 
 2.894e-03  9.554e-01  4.948e+00 
 2.895e-03  9.677e-01  4.945e+00 
 2.896e-03  9.802e-01  4.942e+00 
 2.897e-03  9.927e-01  4.939e+00 
 2.898e-03  1.005e+00  4.936e+00 
 2.899e-03  1.018e+00  4.933e+00 
 2.900e-03  1.031e+00  4.929e+00 
 2.901e-03  1.043e+00  4.926e+00 
 2.902e-03  1.056e+00  4.922e+00 
 2.903e-03  1.069e+00  4.918e+00 
 2.904e-03  1.082e+00  4.914e+00 
 2.905e-03  1.095e+00  4.910e+00 
 2.906e-03  1.108e+00  4.906e+00 
 2.907e-03  1.121e+00  4.902e+00 
 2.908e-03  1.134e+00  4.897e+00 
 2.909e-03  1.147e+00  4.893e+00 
 2.910e-03  1.160e+00  4.888e+00 
 2.911e-03  1.174e+00  4.883e+00 
 2.912e-03  1.187e+00  4.878e+00 
 2.913e-03  1.200e+00  4.873e+00 
 2.914e-03  1.214e+00  4.868e+00 
 2.915e-03  1.227e+00  4.862e+00 
 2.916e-03  1.241e+00  4.857e+00 
 2.917e-03  1.255e+00  4.851e+00 
 2.918e-03  1.268e+00  4.845e+00 
 2.919e-03  1.282e+00  4.839e+00 
 2.920e-03  1.296e+00  4.833e+00 
 2.921e-03  1.309e+00  4.826e+00 
 2.922e-03  1.323e+00  4.819e+00 
 2.923e-03  1.337e+00  4.813e+00 
 2.924e-03  1.351e+00  4.806e+00 
 2.925e-03  1.365e+00  4.798e+00 
 2.926e-03  1.379e+00  4.791e+00 
 2.927e-03  1.393e+00  4.783e+00 
 2.928e-03  1.407e+00  4.776e+00 
 2.929e-03  1.421e+00  4.768e+00 
 2.930e-03  1.436e+00  4.759e+00 
 2.931e-03  1.450e+00  4.751e+00 
 2.932e-03  1.464e+00  4.742e+00 
 2.933e-03  1.478e+00  4.733e+00 
 2.934e-03  1.493e+00  4.724e+00 
 2.935e-03  1.507e+00  4.715e+00 
 2.936e-03  1.522e+00  4.705e+00 
 2.937e-03  1.536e+00  4.695e+00 
 2.938e-03  1.551e+00  4.685e+00 
 2.939e-03  1.565e+00  4.675e+00 
 2.940e-03  1.580e+00  4.664e+00 
 2.941e-03  1.594e+00  4.653e+00 
 2.942e-03  1.609e+00  4.642e+00 
 2.943e-03  1.624e+00  4.631e+00 
 2.944e-03  1.638e+00  4.619e+00 
 2.945e-03  1.653e+00  4.607e+00 
 2.946e-03  1.668e+00  4.594e+00 
 2.947e-03  1.683e+00  4.582e+00 
 2.948e-03  1.698e+00  4.568e+00 
 2.949e-03  1.713e+00  4.555e+00 
 2.950e-03  1.727e+00  4.541e+00 
 2.951e-03  1.742e+00  4.527e+00 
 2.952e-03  1.757e+00  4.513e+00 
 2.953e-03  1.772e+00  4.498e+00 
 2.954e-03  1.787e+00  4.483e+00 
 2.955e-03  1.803e+00  4.467e+00 
 2.956e-03  1.818e+00  4.451e+00 
 2.957e-03  1.833e+00  4.435e+00 
 2.958e-03  1.848e+00  4.418e+00 
 2.959e-03  1.863e+00  4.400e+00 
 2.960e-03  1.878e+00  4.382e+00 
 2.961e-03  1.894e+00  4.364e+00 
 2.962e-03  1.909e+00  4.345e+00 
 2.963e-03  1.924e+00  4.326e+00 
 2.964e-03  1.939e+00  4.306e+00 
 2.965e-03  1.955e+00  4.286e+00 
 2.966e-03  1.970e+00  4.265e+00 
 2.967e-03  1.985e+00  4.243e+00 
 2.968e-03  2.001e+00  4.221e+00 
 2.969e-03  2.016e+00  4.198e+00 
 2.970e-03  2.032e+00  4.174e+00 
 2.971e-03  2.047e+00  4.150e+00 
 2.972e-03  2.062e+00  4.125e+00 
 2.973e-03  2.078e+00  4.099e+00 
 2.974e-03  2.093e+00  4.072e+00 
 2.975e-03  2.109e+00  4.045e+00 
 2.976e-03  2.124e+00  4.016e+00 
 2.977e-03  2.140e+00  3.987e+00 
 2.978e-03  2.156e+00  3.956e+00 
 2.979e-03  2.171e+00  3.925e+00 
 2.980e-03  2.187e+00  3.892e+00 
 2.981e-03  2.202e+00  3.858e+00 
 2.982e-03  2.218e+00  3.823e+00 
 2.983e-03  2.233e+00  3.786e+00 
 2.984e-03  2.249e+00  3.748e+00 
 2.985e-03  2.265e+00  3.708e+00 
 2.986e-03  2.280e+00  3.666e+00 
 2.987e-03  2.296e+00  3.622e+00 
 2.988e-03  2.312e+00  3.576e+00 
 2.989e-03  2.327e+00  3.528e+00 
 2.990e-03  2.343e+00  3.477e+00 
 2.991e-03  2.359e+00  3.423e+00 
 2.992e-03  2.374e+00  3.366e+00 
 2.993e-03  2.390e+00  3.304e+00 
 2.994e-03  2.406e+00  3.238e+00 
 2.995e-03  2.421e+00  3.166e+00 
 2.996e-03  2.437e+00  3.087e+00 
 2.997e-03  2.453e+00  3.000e+00 
 2.998e-03  2.469e+00  2.901e+00 
 2.999e-03  2.484e+00  2.784e+00 
 3.000e-03  2.500e+00  2.641e+00 
 3.001e-03  2.516e+00  2.435e+00 
 3.002e-03  2.531e+00  1.972e+00 
 3.003e-03  2.547e+00  1.702e+00 
 3.004e-03  2.563e+00  1.583e+00 
 3.005e-03  2.579e+00  1.496e+00 
 3.006e-03  2.594e+00  1.425e+00 
 3.007e-03  2.610e+00  1.364e+00 
 3.008e-03  2.626e+00  1.310e+00 
 3.009e-03  2.641e+00  1.262e+00 
 3.010e-03  2.657e+00  1.217e+00 
 3.011e-03  2.673e+00  1.177e+00 
 3.012e-03  2.688e+00  1.139e+00 
 3.013e-03  2.704e+00  1.103e+00 
 3.014e-03  2.720e+00  1.070e+00 
 3.015e-03  2.735e+00  1.039e+00 
 3.016e-03  2.751e+00  1.009e+00 
 3.017e-03  2.767e+00  9.812e-01 
 3.018e-03  2.782e+00  9.544e-01 
 3.019e-03  2.798e+00  9.289e-01 
 3.020e-03  2.813e+00  9.045e-01 
 3.021e-03  2.829e+00  8.812e-01 
 3.022e-03  2.844e+00  8.588e-01 
 3.023e-03  2.860e+00  8.372e-01 
 3.024e-03  2.876e+00  8.165e-01 
 3.025e-03  2.891e+00  7.966e-01 
 3.026e-03  2.907e+00  7.773e-01 
 3.027e-03  2.922e+00  7.588e-01 
 3.028e-03  2.938e+00  7.408e-01 
 3.029e-03  2.953e+00  7.235e-01 
 3.030e-03  2.968e+00  7.067e-01 
 3.031e-03  2.984e+00  6.904e-01 
 3.032e-03  2.999e+00  6.746e-01 
 3.033e-03  3.015e+00  6.593e-01 
 3.034e-03  3.030e+00  6.445e-01 
 3.035e-03  3.045e+00  6.301e-01 
 3.036e-03  3.061e+00  6.161e-01 
