 time     v(/out) 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.4e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.5e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.6e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.7e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.8e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 4.9e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.0e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.1e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
 5.2e-08  3.2e-02 
