 time       v(/in)     v(/out)   
 5.900e-04 -2.679e+00  3.624e+00 
 5.910e-04 -2.706e+00  3.624e+00 
 5.920e-04 -2.732e+00  3.624e+00 
 5.930e-04 -2.758e+00  3.624e+00 
 5.940e-04 -2.784e+00  3.623e+00 
 5.950e-04 -2.810e+00  3.623e+00 
 5.960e-04 -2.836e+00  3.623e+00 
 5.970e-04 -2.862e+00  3.623e+00 
 5.980e-04 -2.888e+00  3.623e+00 
 5.990e-04 -2.913e+00  3.623e+00 
 6.000e-04 -2.939e+00  3.623e+00 
 6.010e-04 -2.964e+00  3.623e+00 
 6.020e-04 -2.990e+00  3.623e+00 
 6.030e-04 -3.015e+00  3.623e+00 
 6.040e-04 -3.040e+00  3.623e+00 
 6.050e-04 -3.065e+00  3.623e+00 
 6.060e-04 -3.089e+00  3.623e+00 
 6.070e-04 -3.114e+00  3.623e+00 
 6.080e-04 -3.138e+00  3.623e+00 
 6.090e-04 -3.163e+00  3.623e+00 
 6.100e-04 -3.187e+00  3.623e+00 
 6.110e-04 -3.211e+00  3.623e+00 
 6.120e-04 -3.235e+00  3.623e+00 
 6.130e-04 -3.259e+00  3.623e+00 
 6.140e-04 -3.283e+00  3.623e+00 
 6.150e-04 -3.307e+00  3.623e+00 
 6.160e-04 -3.330e+00  3.623e+00 
 6.170e-04 -3.353e+00  3.623e+00 
 6.180e-04 -3.377e+00  3.623e+00 
 6.190e-04 -3.400e+00  3.623e+00 
 6.200e-04 -3.423e+00  3.623e+00 
 6.210e-04 -3.446e+00  3.623e+00 
 6.220e-04 -3.468e+00  3.622e+00 
 6.230e-04 -3.491e+00  3.622e+00 
 6.240e-04 -3.513e+00  3.622e+00 
 6.250e-04 -3.536e+00  3.622e+00 
 6.260e-04 -3.558e+00  3.622e+00 
 6.270e-04 -3.580e+00  3.622e+00 
 6.280e-04 -3.602e+00  3.622e+00 
 6.290e-04 -3.623e+00  3.622e+00 
 6.300e-04 -3.645e+00  3.622e+00 
 6.310e-04 -3.666e+00  3.622e+00 
 6.320e-04 -3.688e+00  3.622e+00 
 6.330e-04 -3.709e+00  3.622e+00 
 6.340e-04 -3.730e+00  3.622e+00 
 6.350e-04 -3.751e+00  3.622e+00 
 6.360e-04 -3.771e+00  3.622e+00 
 6.370e-04 -3.792e+00  3.622e+00 
 6.380e-04 -3.812e+00  3.622e+00 
 6.390e-04 -3.832e+00  3.622e+00 
 6.400e-04 -3.853e+00  3.622e+00 
 6.410e-04 -3.872e+00  3.622e+00 
 6.420e-04 -3.892e+00  3.622e+00 
 6.430e-04 -3.912e+00  3.622e+00 
 6.440e-04 -3.931e+00  3.622e+00 
 6.450e-04 -3.951e+00  3.622e+00 
 6.460e-04 -3.970e+00  3.622e+00 
 6.470e-04 -3.989e+00  3.622e+00 
 6.480e-04 -4.008e+00  3.622e+00 
 6.490e-04 -4.027e+00  3.621e+00 
 6.500e-04 -4.045e+00  3.621e+00 
 6.510e-04 -4.063e+00  3.621e+00 
 6.520e-04 -4.082e+00  3.621e+00 
 6.530e-04 -4.100e+00  3.621e+00 
 6.540e-04 -4.118e+00  3.621e+00 
 6.550e-04 -4.135e+00  3.621e+00 
 6.560e-04 -4.153e+00  3.621e+00 
 6.570e-04 -4.170e+00  3.621e+00 
 6.580e-04 -4.188e+00  3.621e+00 
 6.590e-04 -4.205e+00  3.621e+00 
 6.600e-04 -4.222e+00  3.621e+00 
 6.610e-04 -4.238e+00  3.621e+00 
 6.620e-04 -4.255e+00  3.621e+00 
 6.630e-04 -4.271e+00  3.621e+00 
 6.640e-04 -4.288e+00  3.621e+00 
 6.650e-04 -4.304e+00  3.621e+00 
 6.660e-04 -4.320e+00  3.621e+00 
 6.670e-04 -4.335e+00  3.621e+00 
 6.680e-04 -4.351e+00  3.621e+00 
 6.690e-04 -4.366e+00  3.621e+00 
 6.700e-04 -4.382e+00  3.621e+00 
 6.710e-04 -4.397e+00  3.621e+00 
 6.720e-04 -4.411e+00  3.621e+00 
 6.730e-04 -4.426e+00  3.621e+00 
 6.740e-04 -4.441e+00  3.621e+00 
 6.750e-04 -4.455e+00  3.621e+00 
 6.760e-04 -4.469e+00  3.621e+00 
 6.770e-04 -4.483e+00  3.620e+00 
 6.780e-04 -4.497e+00  3.620e+00 
 6.790e-04 -4.511e+00  3.620e+00 
 6.800e-04 -4.524e+00  3.620e+00 
 6.810e-04 -4.537e+00  3.620e+00 
 6.820e-04 -4.551e+00  3.620e+00 
 6.830e-04 -4.563e+00  3.620e+00 
 6.840e-04 -4.576e+00  3.620e+00 
 6.850e-04 -4.589e+00  3.620e+00 
 6.860e-04 -4.601e+00  3.620e+00 
 6.870e-04 -4.613e+00  3.620e+00 
 6.880e-04 -4.625e+00  3.620e+00 
 6.890e-04 -4.637e+00  3.620e+00 
 6.900e-04 -4.649e+00  3.620e+00 
 6.910e-04 -4.660e+00  3.620e+00 
 6.920e-04 -4.672e+00  3.620e+00 
 6.930e-04 -4.683e+00  3.620e+00 
 6.940e-04 -4.694e+00  3.620e+00 
 6.950e-04 -4.704e+00  3.620e+00 
 6.960e-04 -4.715e+00  3.620e+00 
 6.970e-04 -4.725e+00  3.620e+00 
 6.980e-04 -4.735e+00  3.620e+00 
 6.990e-04 -4.745e+00  3.620e+00 
 7.000e-04 -4.755e+00  3.620e+00 
 7.010e-04 -4.765e+00  3.620e+00 
 7.020e-04 -4.774e+00  3.620e+00 
 7.030e-04 -4.784e+00  3.620e+00 
 7.040e-04 -4.793e+00  3.620e+00 
 7.050e-04 -4.801e+00  3.619e+00 
 7.060e-04 -4.810e+00  3.619e+00 
 7.070e-04 -4.819e+00  3.619e+00 
 7.080e-04 -4.827e+00  3.619e+00 
 7.090e-04 -4.835e+00  3.619e+00 
 7.100e-04 -4.843e+00  3.619e+00 
 7.110e-04 -4.851e+00  3.619e+00 
 7.120e-04 -4.858e+00  3.619e+00 
 7.130e-04 -4.865e+00  3.619e+00 
 7.140e-04 -4.873e+00  3.619e+00 
 7.150e-04 -4.880e+00  3.619e+00 
 7.160e-04 -4.886e+00  3.619e+00 
 7.170e-04 -4.893e+00  3.619e+00 
 7.180e-04 -4.899e+00  3.619e+00 
 7.190e-04 -4.905e+00  3.619e+00 
 7.200e-04 -4.911e+00  3.619e+00 
 7.210e-04 -4.917e+00  3.619e+00 
 7.220e-04 -4.923e+00  3.619e+00 
 7.230e-04 -4.928e+00  3.619e+00 
 7.240e-04 -4.933e+00  3.619e+00 
 7.250e-04 -4.938e+00  3.619e+00 
 7.260e-04 -4.943e+00  3.619e+00 
 7.270e-04 -4.948e+00  3.619e+00 
 7.280e-04 -4.952e+00  3.619e+00 
 7.290e-04 -4.957e+00  3.619e+00 
 7.300e-04 -4.961e+00  3.619e+00 
 7.310e-04 -4.964e+00  3.619e+00 
 7.320e-04 -4.968e+00  3.618e+00 
 7.330e-04 -4.971e+00  3.618e+00 
 7.340e-04 -4.975e+00  3.618e+00 
 7.350e-04 -4.978e+00  3.618e+00 
 7.360e-04 -4.981e+00  3.618e+00 
 7.370e-04 -4.983e+00  3.618e+00 
 7.380e-04 -4.986e+00  3.618e+00 
 7.390e-04 -4.988e+00  3.618e+00 
 7.400e-04 -4.990e+00  3.618e+00 
 7.410e-04 -4.992e+00  3.618e+00 
 7.420e-04 -4.994e+00  3.618e+00 
 7.430e-04 -4.995e+00  3.618e+00 
 7.440e-04 -4.996e+00  3.618e+00 
 7.450e-04 -4.998e+00  3.618e+00 
 7.460e-04 -4.998e+00  3.618e+00 
 7.470e-04 -4.999e+00  3.618e+00 
 7.480e-04 -5.000e+00  3.618e+00 
 7.490e-04 -5.000e+00  3.618e+00 
 7.500e-04 -5.000e+00  3.618e+00 
 7.510e-04 -5.000e+00  3.618e+00 
 7.520e-04 -5.000e+00  3.618e+00 
 7.530e-04 -4.999e+00  3.618e+00 
 7.540e-04 -4.998e+00  3.618e+00 
 7.550e-04 -4.998e+00  3.618e+00 
 7.560e-04 -4.996e+00  3.618e+00 
 7.570e-04 -4.995e+00  3.618e+00 
 7.580e-04 -4.994e+00  3.618e+00 
 7.590e-04 -4.992e+00  3.618e+00 
 7.600e-04 -4.990e+00  3.617e+00 
 7.610e-04 -4.988e+00  3.617e+00 
 7.620e-04 -4.986e+00  3.617e+00 
 7.630e-04 -4.983e+00  3.617e+00 
 7.640e-04 -4.981e+00  3.617e+00 
 7.650e-04 -4.978e+00  3.617e+00 
 7.660e-04 -4.975e+00  3.617e+00 
 7.670e-04 -4.971e+00  3.617e+00 
 7.680e-04 -4.968e+00  3.617e+00 
 7.690e-04 -4.964e+00  3.617e+00 
 7.700e-04 -4.961e+00  3.617e+00 
 7.710e-04 -4.957e+00  3.617e+00 
 7.720e-04 -4.952e+00  3.617e+00 
 7.730e-04 -4.948e+00  3.617e+00 
 7.740e-04 -4.943e+00  3.617e+00 
 7.750e-04 -4.938e+00  3.617e+00 
 7.760e-04 -4.933e+00  3.617e+00 
 7.770e-04 -4.928e+00  3.617e+00 
 7.780e-04 -4.923e+00  3.617e+00 
 7.790e-04 -4.917e+00  3.617e+00 
 7.800e-04 -4.911e+00  3.617e+00 
 7.810e-04 -4.905e+00  3.617e+00 
 7.820e-04 -4.899e+00  3.617e+00 
 7.830e-04 -4.893e+00  3.617e+00 
 7.840e-04 -4.886e+00  3.617e+00 
 7.850e-04 -4.880e+00  3.617e+00 
 7.860e-04 -4.873e+00  3.617e+00 
 7.870e-04 -4.865e+00  3.617e+00 
 7.880e-04 -4.858e+00  3.616e+00 
 7.890e-04 -4.851e+00  3.616e+00 
 7.900e-04 -4.843e+00  3.616e+00 
 7.910e-04 -4.835e+00  3.616e+00 
 7.920e-04 -4.827e+00  3.616e+00 
 7.930e-04 -4.819e+00  3.616e+00 
 7.940e-04 -4.810e+00  3.616e+00 
 7.950e-04 -4.801e+00  3.616e+00 
 7.960e-04 -4.793e+00  3.616e+00 
 7.970e-04 -4.784e+00  3.616e+00 
 7.980e-04 -4.774e+00  3.616e+00 
 7.990e-04 -4.765e+00  3.616e+00 
 8.000e-04 -4.755e+00  3.616e+00 
 8.010e-04 -4.745e+00  3.616e+00 
 8.020e-04 -4.735e+00  3.616e+00 
 8.030e-04 -4.725e+00  3.616e+00 
 8.040e-04 -4.715e+00  3.616e+00 
 8.050e-04 -4.704e+00  3.616e+00 
 8.060e-04 -4.694e+00  3.616e+00 
 8.070e-04 -4.683e+00  3.616e+00 
 8.080e-04 -4.672e+00  3.616e+00 
 8.090e-04 -4.660e+00  3.616e+00 
 8.100e-04 -4.649e+00  3.616e+00 
 8.110e-04 -4.637e+00  3.616e+00 
 8.120e-04 -4.625e+00  3.616e+00 
 8.130e-04 -4.613e+00  3.616e+00 
 8.140e-04 -4.601e+00  3.616e+00 
 8.150e-04 -4.589e+00  3.615e+00 
 8.160e-04 -4.576e+00  3.615e+00 
 8.170e-04 -4.563e+00  3.615e+00 
 8.180e-04 -4.551e+00  3.615e+00 
 8.190e-04 -4.537e+00  3.615e+00 
 8.200e-04 -4.524e+00  3.615e+00 
 8.210e-04 -4.511e+00  3.615e+00 
 8.220e-04 -4.497e+00  3.615e+00 
 8.230e-04 -4.483e+00  3.615e+00 
 8.240e-04 -4.469e+00  3.615e+00 
 8.250e-04 -4.455e+00  3.615e+00 
 8.260e-04 -4.441e+00  3.615e+00 
 8.270e-04 -4.426e+00  3.615e+00 
 8.280e-04 -4.411e+00  3.615e+00 
 8.290e-04 -4.397e+00  3.615e+00 
 8.300e-04 -4.382e+00  3.615e+00 
 8.310e-04 -4.366e+00  3.615e+00 
 8.320e-04 -4.351e+00  3.615e+00 
 8.330e-04 -4.335e+00  3.615e+00 
 8.340e-04 -4.320e+00  3.615e+00 
 8.350e-04 -4.304e+00  3.615e+00 
 8.360e-04 -4.288e+00  3.615e+00 
 8.370e-04 -4.271e+00  3.615e+00 
 8.380e-04 -4.255e+00  3.615e+00 
 8.390e-04 -4.238e+00  3.615e+00 
 8.400e-04 -4.222e+00  3.615e+00 
 8.410e-04 -4.205e+00  3.615e+00 
 8.420e-04 -4.188e+00  3.615e+00 
 8.430e-04 -4.170e+00  3.614e+00 
 8.440e-04 -4.153e+00  3.614e+00 
 8.450e-04 -4.135e+00  3.614e+00 
 8.460e-04 -4.118e+00  3.614e+00 
 8.470e-04 -4.100e+00  3.614e+00 
 8.480e-04 -4.082e+00  3.614e+00 
 8.490e-04 -4.063e+00  3.614e+00 
 8.500e-04 -4.045e+00  3.614e+00 
 8.510e-04 -4.027e+00  3.614e+00 
 8.520e-04 -4.008e+00  3.614e+00 
 8.530e-04 -3.989e+00  3.614e+00 
 8.540e-04 -3.970e+00  3.614e+00 
 8.550e-04 -3.951e+00  3.614e+00 
 8.560e-04 -3.931e+00  3.614e+00 
 8.570e-04 -3.912e+00  3.614e+00 
 8.580e-04 -3.892e+00  3.614e+00 
 8.590e-04 -3.872e+00  3.614e+00 
 8.600e-04 -3.853e+00  3.614e+00 
 8.610e-04 -3.832e+00  3.614e+00 
 8.620e-04 -3.812e+00  3.614e+00 
 8.630e-04 -3.792e+00  3.614e+00 
 8.640e-04 -3.771e+00  3.614e+00 
 8.650e-04 -3.751e+00  3.614e+00 
 8.660e-04 -3.730e+00  3.614e+00 
 8.670e-04 -3.709e+00  3.614e+00 
 8.680e-04 -3.688e+00  3.614e+00 
 8.690e-04 -3.666e+00  3.614e+00 
 8.700e-04 -3.645e+00  3.614e+00 
 8.710e-04 -3.623e+00  3.613e+00 
 8.720e-04 -3.602e+00  3.613e+00 
 8.730e-04 -3.580e+00  3.613e+00 
 8.740e-04 -3.558e+00  3.613e+00 
 8.750e-04 -3.536e+00  3.613e+00 
 8.760e-04 -3.513e+00  3.613e+00 
 8.770e-04 -3.491e+00  3.613e+00 
 8.780e-04 -3.468e+00  3.613e+00 
 8.790e-04 -3.446e+00  3.613e+00 
 8.800e-04 -3.423e+00  3.613e+00 
 8.810e-04 -3.400e+00  3.613e+00 
 8.820e-04 -3.377e+00  3.613e+00 
 8.830e-04 -3.353e+00  3.613e+00 
 8.840e-04 -3.330e+00  3.613e+00 
 8.850e-04 -3.307e+00  3.613e+00 
 8.860e-04 -3.283e+00  3.613e+00 
 8.870e-04 -3.259e+00  3.613e+00 
 8.880e-04 -3.235e+00  3.613e+00 
 8.890e-04 -3.211e+00  3.613e+00 
 8.900e-04 -3.187e+00  3.613e+00 
 8.910e-04 -3.163e+00  3.613e+00 
 8.920e-04 -3.138e+00  3.613e+00 
 8.930e-04 -3.114e+00  3.613e+00 
 8.940e-04 -3.089e+00  3.613e+00 
 8.950e-04 -3.065e+00  3.613e+00 
 8.960e-04 -3.040e+00  3.613e+00 
 8.970e-04 -3.015e+00  3.613e+00 
 8.980e-04 -2.990e+00  3.612e+00 
 8.990e-04 -2.964e+00  3.612e+00 
 9.000e-04 -2.939e+00  3.612e+00 
 9.010e-04 -2.913e+00  3.612e+00 
 9.020e-04 -2.888e+00  3.612e+00 
 9.030e-04 -2.862e+00  3.612e+00 
 9.040e-04 -2.836e+00  3.612e+00 
 9.050e-04 -2.810e+00  3.612e+00 
 9.060e-04 -2.784e+00  3.612e+00 
 9.070e-04 -2.758e+00  3.612e+00 
 9.080e-04 -2.732e+00  3.612e+00 
 9.090e-04 -2.706e+00  3.612e+00 
 9.100e-04 -2.679e+00  3.612e+00 
 9.110e-04 -2.653e+00  3.612e+00 
 9.120e-04 -2.626e+00  3.612e+00 
 9.130e-04 -2.599e+00  3.612e+00 
 9.140e-04 -2.572e+00  3.612e+00 
 9.150e-04 -2.545e+00  3.612e+00 
 9.160e-04 -2.518e+00  3.612e+00 
 9.170e-04 -2.491e+00  3.612e+00 
 9.180e-04 -2.464e+00  3.612e+00 
 9.190e-04 -2.436e+00  3.612e+00 
 9.200e-04 -2.409e+00  3.612e+00 
 9.210e-04 -2.381e+00  3.612e+00 
 9.220e-04 -2.354e+00  3.612e+00 
 9.230e-04 -2.326e+00  3.612e+00 
 9.240e-04 -2.298e+00  3.612e+00 
 9.250e-04 -2.270e+00  3.612e+00 
 9.260e-04 -2.242e+00  3.611e+00 
 9.270e-04 -2.214e+00  3.611e+00 
 9.280e-04 -2.186e+00  3.611e+00 
 9.290e-04 -2.157e+00  3.611e+00 
 9.300e-04 -2.129e+00  3.611e+00 
 9.310e-04 -2.100e+00  3.611e+00 
 9.320e-04 -2.072e+00  3.611e+00 
 9.330e-04 -2.043e+00  3.611e+00 
 9.340e-04 -2.015e+00  3.611e+00 
 9.350e-04 -1.986e+00  3.611e+00 
 9.360e-04 -1.957e+00  3.611e+00 
 9.370e-04 -1.928e+00  3.611e+00 
 9.380e-04 -1.899e+00  3.611e+00 
 9.390e-04 -1.870e+00  3.611e+00 
 9.400e-04 -1.841e+00  3.611e+00 
 9.410e-04 -1.811e+00  3.611e+00 
 9.420e-04 -1.782e+00  3.611e+00 
 9.430e-04 -1.753e+00  3.611e+00 
 9.440e-04 -1.723e+00  3.611e+00 
 9.450e-04 -1.694e+00  3.611e+00 
 9.460e-04 -1.664e+00  3.611e+00 
 9.470e-04 -1.634e+00  3.611e+00 
 9.480e-04 -1.605e+00  3.611e+00 
 9.490e-04 -1.575e+00  3.611e+00 
 9.500e-04 -1.545e+00  3.611e+00 
 9.510e-04 -1.515e+00  3.611e+00 
 9.520e-04 -1.485e+00  3.611e+00 
 9.530e-04 -1.455e+00  3.611e+00 
 9.540e-04 -1.425e+00  3.610e+00 
 9.550e-04 -1.395e+00  3.610e+00 
 9.560e-04 -1.365e+00  3.610e+00 
 9.570e-04 -1.335e+00  3.610e+00 
 9.580e-04 -1.304e+00  3.610e+00 
 9.590e-04 -1.274e+00  3.610e+00 
 9.600e-04 -1.243e+00  3.610e+00 
 9.610e-04 -1.213e+00  3.610e+00 
 9.620e-04 -1.182e+00  3.610e+00 
 9.630e-04 -1.152e+00  3.610e+00 
 9.640e-04 -1.121e+00  3.610e+00 
 9.650e-04 -1.091e+00  3.610e+00 
 9.660e-04 -1.060e+00  3.610e+00 
 9.670e-04 -1.029e+00  3.610e+00 
 9.680e-04 -9.985e-01  3.610e+00 
 9.690e-04 -9.677e-01  3.610e+00 
 9.700e-04 -9.369e-01  3.610e+00 
 9.710e-04 -9.060e-01  3.610e+00 
 9.720e-04 -8.751e-01  3.610e+00 
 9.730e-04 -8.442e-01  3.610e+00 
 9.740e-04 -8.132e-01  3.610e+00 
 9.750e-04 -7.822e-01  3.610e+00 
 9.760e-04 -7.511e-01  3.610e+00 
 9.770e-04 -7.201e-01  3.610e+00 
 9.780e-04 -6.889e-01  3.610e+00 
 9.790e-04 -6.578e-01  3.610e+00 
 9.800e-04 -6.267e-01  3.610e+00 
 9.810e-04 -5.955e-01  3.609e+00 
 9.820e-04 -5.643e-01  3.609e+00 
 9.830e-04 -5.331e-01  3.609e+00 
 9.840e-04 -5.018e-01  3.609e+00 
 9.850e-04 -4.705e-01  3.609e+00 
 9.860e-04 -4.393e-01  3.609e+00 
 9.870e-04 -4.080e-01  3.609e+00 
 9.880e-04 -3.766e-01  3.609e+00 
 9.890e-04 -3.453e-01  3.609e+00 
 9.900e-04 -3.140e-01  3.609e+00 
 9.910e-04 -2.826e-01  3.609e+00 
 9.920e-04 -2.512e-01  3.609e+00 
 9.930e-04 -2.198e-01  3.609e+00 
 9.940e-04 -1.885e-01  3.609e+00 
 9.950e-04 -1.571e-01  3.609e+00 
 9.960e-04 -1.256e-01  3.609e+00 
 9.970e-04 -9.424e-02  3.609e+00 
 9.980e-04 -6.283e-02  3.609e+00 
 9.990e-04 -3.142e-02  3.609e+00 
 1.000e-03  1.834e-08  3.609e+00 
 1.001e-03  3.142e-02  3.609e+00 
 1.002e-03  6.283e-02  3.609e+00 
 1.003e-03  9.424e-02  3.609e+00 
 1.004e-03  1.256e-01  3.609e+00 
 1.005e-03  1.571e-01  3.609e+00 
 1.006e-03  1.885e-01  3.609e+00 
 1.007e-03  2.198e-01  3.609e+00 
 1.008e-03  2.512e-01  3.609e+00 
 1.009e-03  2.826e-01  3.608e+00 
 1.010e-03  3.140e-01  3.608e+00 
 1.011e-03  3.453e-01  3.608e+00 
 1.012e-03  3.766e-01  3.608e+00 
 1.013e-03  4.080e-01  3.608e+00 
 1.014e-03  4.393e-01  3.608e+00 
 1.015e-03  4.705e-01  3.608e+00 
 1.016e-03  5.018e-01  3.608e+00 
 1.017e-03  5.331e-01  3.608e+00 
 1.018e-03  5.643e-01  3.608e+00 
 1.019e-03  5.955e-01  3.608e+00 
 1.020e-03  6.267e-01  3.608e+00 
 1.021e-03  6.578e-01  3.608e+00 
 1.022e-03  6.889e-01  3.608e+00 
 1.023e-03  7.201e-01  3.608e+00 
 1.024e-03  7.511e-01  3.608e+00 
 1.025e-03  7.822e-01  3.608e+00 
 1.026e-03  8.132e-01  3.608e+00 
 1.027e-03  8.442e-01  3.608e+00 
 1.028e-03  8.751e-01  3.608e+00 
 1.029e-03  9.060e-01  3.608e+00 
 1.030e-03  9.369e-01  3.608e+00 
 1.031e-03  9.677e-01  3.608e+00 
 1.032e-03  9.985e-01  3.608e+00 
 1.033e-03  1.029e+00  3.608e+00 
 1.034e-03  1.060e+00  3.608e+00 
 1.035e-03  1.091e+00  3.608e+00 
 1.036e-03  1.121e+00  3.608e+00 
 1.037e-03  1.152e+00  3.607e+00 
 1.038e-03  1.182e+00  3.607e+00 
 1.039e-03  1.213e+00  3.607e+00 
 1.040e-03  1.243e+00  3.607e+00 
 1.041e-03  1.274e+00  3.607e+00 
 1.042e-03  1.304e+00  3.607e+00 
 1.043e-03  1.335e+00  3.607e+00 
 1.044e-03  1.365e+00  3.607e+00 
 1.045e-03  1.395e+00  3.607e+00 
 1.046e-03  1.425e+00  3.607e+00 
 1.047e-03  1.455e+00  3.607e+00 
 1.048e-03  1.485e+00  3.607e+00 
 1.049e-03  1.515e+00  3.607e+00 
 1.050e-03  1.545e+00  3.607e+00 
 1.051e-03  1.575e+00  3.607e+00 
 1.052e-03  1.605e+00  3.607e+00 
 1.053e-03  1.634e+00  3.607e+00 
 1.054e-03  1.664e+00  3.607e+00 
 1.055e-03  1.694e+00  3.607e+00 
 1.056e-03  1.723e+00  3.607e+00 
 1.057e-03  1.753e+00  3.607e+00 
 1.058e-03  1.782e+00  3.607e+00 
 1.059e-03  1.811e+00  3.607e+00 
 1.060e-03  1.841e+00  3.607e+00 
 1.061e-03  1.870e+00  3.607e+00 
 1.062e-03  1.899e+00  3.607e+00 
 1.063e-03  1.928e+00  3.607e+00 
 1.064e-03  1.957e+00  3.606e+00 
 1.065e-03  1.986e+00  3.606e+00 
 1.066e-03  2.015e+00  3.606e+00 
 1.067e-03  2.043e+00  3.606e+00 
 1.068e-03  2.072e+00  3.606e+00 
 1.069e-03  2.100e+00  3.606e+00 
 1.070e-03  2.129e+00  3.606e+00 
 1.071e-03  2.157e+00  3.606e+00 
 1.072e-03  2.186e+00  3.606e+00 
 1.073e-03  2.214e+00  3.606e+00 
 1.074e-03  2.242e+00  3.606e+00 
 1.075e-03  2.270e+00  3.606e+00 
 1.076e-03  2.298e+00  3.606e+00 
 1.077e-03  2.326e+00  3.606e+00 
 1.078e-03  2.354e+00  3.606e+00 
 1.079e-03  2.381e+00  3.606e+00 
 1.080e-03  2.409e+00  3.606e+00 
 1.081e-03  2.436e+00  3.606e+00 
 1.082e-03  2.464e+00  3.606e+00 
 1.083e-03  2.491e+00  3.606e+00 
 1.084e-03  2.518e+00  3.606e+00 
 1.085e-03  2.545e+00  3.606e+00 
 1.086e-03  2.572e+00  3.606e+00 
 1.087e-03  2.599e+00  3.606e+00 
 1.088e-03  2.626e+00  3.606e+00 
 1.089e-03  2.653e+00  3.606e+00 
 1.090e-03  2.679e+00  3.606e+00 
 1.091e-03  2.706e+00  3.606e+00 
 1.092e-03  2.732e+00  3.605e+00 
 1.093e-03  2.758e+00  3.605e+00 
 1.094e-03  2.784e+00  3.605e+00 
 1.095e-03  2.810e+00  3.605e+00 
 1.096e-03  2.836e+00  3.605e+00 
 1.097e-03  2.862e+00  3.605e+00 
 1.098e-03  2.888e+00  3.605e+00 
 1.099e-03  2.913e+00  3.605e+00 
 1.100e-03  2.939e+00  3.605e+00 
 1.101e-03  2.964e+00  3.605e+00 
 1.102e-03  2.990e+00  3.605e+00 
 1.103e-03  3.015e+00  3.605e+00 
 1.104e-03  3.040e+00  3.605e+00 
 1.105e-03  3.065e+00  3.605e+00 
 1.106e-03  3.089e+00  3.605e+00 
 1.107e-03  3.114e+00  3.605e+00 
 1.108e-03  3.138e+00  3.605e+00 
 1.109e-03  3.163e+00  3.605e+00 
 1.110e-03  3.187e+00  3.605e+00 
 1.111e-03  3.211e+00  3.605e+00 
 1.112e-03  3.235e+00  3.605e+00 
 1.113e-03  3.259e+00  3.605e+00 
 1.114e-03  3.283e+00  3.605e+00 
 1.115e-03  3.307e+00  3.605e+00 
 1.116e-03  3.330e+00  3.605e+00 
 1.117e-03  3.353e+00  3.605e+00 
 1.118e-03  3.377e+00  3.605e+00 
 1.119e-03  3.400e+00  3.605e+00 
 1.120e-03  3.423e+00  3.604e+00 
 1.121e-03  3.446e+00  3.604e+00 
 1.122e-03  3.468e+00  3.604e+00 
 1.123e-03  3.491e+00  3.604e+00 
 1.124e-03  3.513e+00  3.604e+00 
 1.125e-03  3.536e+00  3.604e+00 
 1.126e-03  3.558e+00  3.604e+00 
 1.127e-03  3.580e+00  3.604e+00 
 1.128e-03  3.602e+00  3.604e+00 
 1.129e-03  3.623e+00  3.604e+00 
 1.130e-03  3.645e+00  3.604e+00 
 1.131e-03  3.666e+00  3.604e+00 
 1.132e-03  3.688e+00  3.604e+00 
 1.133e-03  3.709e+00  3.604e+00 
 1.134e-03  3.730e+00  3.604e+00 
 1.135e-03  3.751e+00  3.604e+00 
 1.136e-03  3.771e+00  3.604e+00 
 1.137e-03  3.792e+00  3.604e+00 
 1.138e-03  3.812e+00  3.604e+00 
 1.139e-03  3.832e+00  3.604e+00 
 1.140e-03  3.853e+00  3.604e+00 
 1.141e-03  3.872e+00  3.604e+00 
 1.142e-03  3.892e+00  3.604e+00 
 1.143e-03  3.912e+00  3.604e+00 
 1.144e-03  3.931e+00  3.604e+00 
 1.145e-03  3.951e+00  3.604e+00 
 1.146e-03  3.970e+00  3.604e+00 
 1.147e-03  3.989e+00  3.604e+00 
 1.148e-03  4.008e+00  3.603e+00 
 1.149e-03  4.027e+00  3.603e+00 
 1.150e-03  4.045e+00  3.603e+00 
 1.151e-03  4.063e+00  3.603e+00 
 1.152e-03  4.082e+00  3.603e+00 
 1.153e-03  4.100e+00  3.603e+00 
 1.154e-03  4.118e+00  3.603e+00 
 1.155e-03  4.135e+00  3.603e+00 
 1.156e-03  4.153e+00  3.603e+00 
 1.157e-03  4.170e+00  3.603e+00 
 1.158e-03  4.188e+00  3.603e+00 
 1.159e-03  4.205e+00  3.603e+00 
 1.160e-03  4.222e+00  3.603e+00 
 1.161e-03  4.238e+00  3.603e+00 
 1.162e-03  4.255e+00  3.604e+00 
 1.163e-03  4.271e+00  3.604e+00 
 1.164e-03  4.288e+00  3.604e+00 
 1.165e-03  4.304e+00  3.605e+00 
 1.166e-03  4.320e+00  3.605e+00 
 1.167e-03  4.335e+00  3.606e+00 
 1.168e-03  4.351e+00  3.607e+00 
 1.169e-03  4.366e+00  3.608e+00 
 1.170e-03  4.382e+00  3.609e+00 
 1.171e-03  4.397e+00  3.610e+00 
 1.172e-03  4.411e+00  3.611e+00 
 1.173e-03  4.426e+00  3.613e+00 
 1.174e-03  4.441e+00  3.614e+00 
 1.175e-03  4.455e+00  3.616e+00 
 1.176e-03  4.469e+00  3.618e+00 
 1.177e-03  4.483e+00  3.619e+00 
 1.178e-03  4.497e+00  3.621e+00 
 1.179e-03  4.511e+00  3.623e+00 
