 time       v(/signal_in) v(/rect_out)
 9.166e-03 -1.296e+00  8.199e-01 
 9.167e-03 -1.301e+00  8.198e-01 
 9.168e-03 -1.305e+00  8.197e-01 
 9.169e-03 -1.310e+00  8.196e-01 
 9.170e-03 -1.314e+00  8.195e-01 
 9.171e-03 -1.319e+00  8.195e-01 
 9.172e-03 -1.323e+00  8.194e-01 
 9.173e-03 -1.328e+00  8.193e-01 
 9.174e-03 -1.332e+00  8.192e-01 
 9.175e-03 -1.337e+00  8.191e-01 
 9.176e-03 -1.341e+00  8.191e-01 
 9.177e-03 -1.345e+00  8.190e-01 
 9.178e-03 -1.349e+00  8.189e-01 
 9.179e-03 -1.353e+00  8.188e-01 
 9.180e-03 -1.357e+00  8.187e-01 
 9.181e-03 -1.361e+00  8.186e-01 
 9.182e-03 -1.365e+00  8.186e-01 
 9.183e-03 -1.369e+00  8.185e-01 
 9.184e-03 -1.373e+00  8.184e-01 
 9.185e-03 -1.377e+00  8.183e-01 
 9.186e-03 -1.380e+00  8.182e-01 
 9.187e-03 -1.384e+00  8.182e-01 
 9.188e-03 -1.388e+00  8.181e-01 
 9.189e-03 -1.391e+00  8.180e-01 
 9.190e-03 -1.395e+00  8.179e-01 
 9.191e-03 -1.398e+00  8.178e-01 
 9.192e-03 -1.401e+00  8.177e-01 
 9.193e-03 -1.405e+00  8.177e-01 
 9.194e-03 -1.408e+00  8.176e-01 
 9.195e-03 -1.411e+00  8.175e-01 
 9.196e-03 -1.414e+00  8.174e-01 
 9.197e-03 -1.418e+00  8.173e-01 
 9.198e-03 -1.421e+00  8.173e-01 
 9.199e-03 -1.424e+00  8.172e-01 
 9.200e-03 -1.427e+00  8.171e-01 
 9.201e-03 -1.429e+00  8.170e-01 
 9.202e-03 -1.432e+00  8.169e-01 
 9.203e-03 -1.435e+00  8.168e-01 
 9.204e-03 -1.438e+00  8.168e-01 
 9.205e-03 -1.440e+00  8.167e-01 
 9.206e-03 -1.443e+00  8.166e-01 
 9.207e-03 -1.446e+00  8.165e-01 
 9.208e-03 -1.448e+00  8.164e-01 
 9.209e-03 -1.450e+00  8.164e-01 
 9.210e-03 -1.453e+00  8.163e-01 
 9.211e-03 -1.455e+00  8.162e-01 
 9.212e-03 -1.457e+00  8.161e-01 
 9.213e-03 -1.460e+00  8.160e-01 
 9.214e-03 -1.462e+00  8.159e-01 
 9.215e-03 -1.464e+00  8.159e-01 
 9.216e-03 -1.466e+00  8.158e-01 
 9.217e-03 -1.468e+00  8.157e-01 
 9.218e-03 -1.470e+00  8.156e-01 
 9.219e-03 -1.472e+00  8.155e-01 
 9.220e-03 -1.473e+00  8.155e-01 
 9.221e-03 -1.475e+00  8.154e-01 
 9.222e-03 -1.477e+00  8.153e-01 
 9.223e-03 -1.478e+00  8.152e-01 
 9.224e-03 -1.480e+00  8.151e-01 
 9.225e-03 -1.482e+00  8.150e-01 
 9.226e-03 -1.483e+00  8.150e-01 
 9.227e-03 -1.484e+00  8.149e-01 
 9.228e-03 -1.486e+00  8.148e-01 
 9.229e-03 -1.487e+00  8.147e-01 
 9.230e-03 -1.488e+00  8.146e-01 
 9.231e-03 -1.489e+00  8.146e-01 
 9.232e-03 -1.490e+00  8.145e-01 
 9.233e-03 -1.491e+00  8.144e-01 
 9.234e-03 -1.492e+00  8.143e-01 
 9.235e-03 -1.493e+00  8.142e-01 
 9.236e-03 -1.494e+00  8.142e-01 
 9.237e-03 -1.495e+00  8.141e-01 
 9.238e-03 -1.496e+00  8.140e-01 
 9.239e-03 -1.496e+00  8.139e-01 
 9.240e-03 -1.497e+00  8.138e-01 
 9.241e-03 -1.498e+00  8.137e-01 
 9.242e-03 -1.498e+00  8.137e-01 
 9.243e-03 -1.499e+00  8.136e-01 
 9.244e-03 -1.499e+00  8.135e-01 
 9.245e-03 -1.499e+00  8.134e-01 
 9.246e-03 -1.500e+00  8.133e-01 
 9.247e-03 -1.500e+00  8.133e-01 
 9.248e-03 -1.500e+00  8.132e-01 
 9.249e-03 -1.500e+00  8.131e-01 
 9.250e-03 -1.500e+00  8.130e-01 
 9.251e-03 -1.500e+00  8.129e-01 
 9.252e-03 -1.500e+00  8.129e-01 
 9.253e-03 -1.500e+00  8.128e-01 
 9.254e-03 -1.500e+00  8.127e-01 
 9.255e-03 -1.499e+00  8.126e-01 
 9.256e-03 -1.499e+00  8.125e-01 
 9.257e-03 -1.499e+00  8.124e-01 
 9.258e-03 -1.498e+00  8.124e-01 
 9.259e-03 -1.498e+00  8.123e-01 
 9.260e-03 -1.497e+00  8.122e-01 
 9.261e-03 -1.496e+00  8.121e-01 
 9.262e-03 -1.496e+00  8.120e-01 
 9.263e-03 -1.495e+00  8.120e-01 
 9.264e-03 -1.494e+00  8.119e-01 
 9.265e-03 -1.493e+00  8.118e-01 
 9.266e-03 -1.492e+00  8.117e-01 
 9.267e-03 -1.491e+00  8.116e-01 
 9.268e-03 -1.490e+00  8.116e-01 
 9.269e-03 -1.489e+00  8.115e-01 
 9.270e-03 -1.488e+00  8.114e-01 
 9.271e-03 -1.487e+00  8.113e-01 
 9.272e-03 -1.486e+00  8.112e-01 
 9.273e-03 -1.484e+00  8.111e-01 
 9.274e-03 -1.483e+00  8.111e-01 
 9.275e-03 -1.482e+00  8.110e-01 
 9.276e-03 -1.480e+00  8.109e-01 
 9.277e-03 -1.478e+00  8.108e-01 
 9.278e-03 -1.477e+00  8.107e-01 
 9.279e-03 -1.475e+00  8.107e-01 
 9.280e-03 -1.473e+00  8.106e-01 
 9.281e-03 -1.472e+00  8.105e-01 
 9.282e-03 -1.470e+00  8.104e-01 
 9.283e-03 -1.468e+00  8.103e-01 
 9.284e-03 -1.466e+00  8.103e-01 
 9.285e-03 -1.464e+00  8.102e-01 
 9.286e-03 -1.462e+00  8.101e-01 
 9.287e-03 -1.460e+00  8.100e-01 
 9.288e-03 -1.457e+00  8.099e-01 
 9.289e-03 -1.455e+00  8.098e-01 
 9.290e-03 -1.453e+00  8.098e-01 
 9.291e-03 -1.450e+00  8.097e-01 
 9.292e-03 -1.448e+00  8.096e-01 
 9.293e-03 -1.446e+00  8.095e-01 
 9.294e-03 -1.443e+00  8.094e-01 
 9.295e-03 -1.440e+00  8.094e-01 
 9.296e-03 -1.438e+00  8.093e-01 
 9.297e-03 -1.435e+00  8.092e-01 
 9.298e-03 -1.432e+00  8.091e-01 
 9.299e-03 -1.429e+00  8.090e-01 
 9.300e-03 -1.427e+00  8.090e-01 
 9.301e-03 -1.424e+00  8.089e-01 
 9.302e-03 -1.421e+00  8.088e-01 
 9.303e-03 -1.418e+00  8.087e-01 
 9.304e-03 -1.414e+00  8.086e-01 
 9.305e-03 -1.411e+00  8.086e-01 
 9.306e-03 -1.408e+00  8.085e-01 
 9.307e-03 -1.405e+00  8.084e-01 
 9.308e-03 -1.401e+00  8.083e-01 
 9.309e-03 -1.398e+00  8.082e-01 
 9.310e-03 -1.395e+00  8.081e-01 
 9.311e-03 -1.391e+00  8.081e-01 
 9.312e-03 -1.388e+00  8.080e-01 
 9.313e-03 -1.384e+00  8.079e-01 
 9.314e-03 -1.380e+00  8.078e-01 
 9.315e-03 -1.377e+00  8.077e-01 
 9.316e-03 -1.373e+00  8.077e-01 
 9.317e-03 -1.369e+00  8.076e-01 
 9.318e-03 -1.365e+00  8.075e-01 
 9.319e-03 -1.361e+00  8.074e-01 
 9.320e-03 -1.357e+00  8.073e-01 
 9.321e-03 -1.353e+00  8.073e-01 
 9.322e-03 -1.349e+00  8.072e-01 
 9.323e-03 -1.345e+00  8.071e-01 
 9.324e-03 -1.341e+00  8.070e-01 
 9.325e-03 -1.337e+00  8.069e-01 
 9.326e-03 -1.332e+00  8.069e-01 
 9.327e-03 -1.328e+00  8.068e-01 
 9.328e-03 -1.323e+00  8.067e-01 
 9.329e-03 -1.319e+00  8.066e-01 
 9.330e-03 -1.314e+00  8.065e-01 
 9.331e-03 -1.310e+00  8.065e-01 
 9.332e-03 -1.305e+00  8.064e-01 
 9.333e-03 -1.301e+00  8.063e-01 
 9.334e-03 -1.296e+00  8.062e-01 
 9.335e-03 -1.291e+00  8.061e-01 
 9.336e-03 -1.286e+00  8.061e-01 
 9.337e-03 -1.281e+00  8.060e-01 
 9.338e-03 -1.276e+00  8.059e-01 
 9.339e-03 -1.272e+00  8.058e-01 
 9.340e-03 -1.266e+00  8.057e-01 
 9.341e-03 -1.261e+00  8.056e-01 
 9.342e-03 -1.256e+00  8.056e-01 
 9.343e-03 -1.251e+00  8.055e-01 
 9.344e-03 -1.246e+00  8.054e-01 
 9.345e-03 -1.241e+00  8.053e-01 
 9.346e-03 -1.235e+00  8.052e-01 
 9.347e-03 -1.230e+00  8.052e-01 
 9.348e-03 -1.225e+00  8.051e-01 
 9.349e-03 -1.219e+00  8.050e-01 
 9.350e-03 -1.214e+00  8.049e-01 
 9.351e-03 -1.208e+00  8.048e-01 
 9.352e-03 -1.202e+00  8.048e-01 
 9.353e-03 -1.197e+00  8.047e-01 
 9.354e-03 -1.191e+00  8.046e-01 
 9.355e-03 -1.185e+00  8.045e-01 
 9.356e-03 -1.179e+00  8.044e-01 
 9.357e-03 -1.174e+00  8.044e-01 
 9.358e-03 -1.168e+00  8.043e-01 
 9.359e-03 -1.162e+00  8.042e-01 
 9.360e-03 -1.156e+00  8.041e-01 
 9.361e-03 -1.150e+00  8.040e-01 
 9.362e-03 -1.144e+00  8.040e-01 
 9.363e-03 -1.138e+00  8.039e-01 
 9.364e-03 -1.131e+00  8.038e-01 
 9.365e-03 -1.125e+00  8.037e-01 
 9.366e-03 -1.119e+00  8.036e-01 
 9.367e-03 -1.113e+00  8.036e-01 
 9.368e-03 -1.106e+00  8.035e-01 
 9.369e-03 -1.100e+00  8.034e-01 
 9.370e-03 -1.093e+00  8.033e-01 
 9.371e-03 -1.087e+00  8.032e-01 
 9.372e-03 -1.080e+00  8.032e-01 
 9.373e-03 -1.074e+00  8.031e-01 
 9.374e-03 -1.067e+00  8.030e-01 
 9.375e-03 -1.061e+00  8.029e-01 
 9.376e-03 -1.054e+00  8.028e-01 
 9.377e-03 -1.047e+00  8.028e-01 
 9.378e-03 -1.040e+00  8.027e-01 
 9.379e-03 -1.034e+00  8.026e-01 
 9.380e-03 -1.027e+00  8.025e-01 
 9.381e-03 -1.020e+00  8.024e-01 
 9.382e-03 -1.013e+00  8.024e-01 
 9.383e-03 -1.006e+00  8.023e-01 
 9.384e-03 -9.990e-01  8.022e-01 
 9.385e-03 -9.920e-01  8.021e-01 
 9.386e-03 -9.849e-01  8.020e-01 
 9.387e-03 -9.777e-01  8.020e-01 
 9.388e-03 -9.706e-01  8.019e-01 
 9.389e-03 -9.634e-01  8.018e-01 
 9.390e-03 -9.561e-01  8.017e-01 
 9.391e-03 -9.489e-01  8.016e-01 
 9.392e-03 -9.415e-01  8.016e-01 
 9.393e-03 -9.342e-01  8.015e-01 
 9.394e-03 -9.268e-01  8.014e-01 
 9.395e-03 -9.194e-01  8.013e-01 
 9.396e-03 -9.119e-01  8.012e-01 
 9.397e-03 -9.044e-01  8.011e-01 
 9.398e-03 -8.969e-01  8.011e-01 
 9.399e-03 -8.893e-01  8.010e-01 
 9.400e-03 -8.817e-01  8.009e-01 
 9.401e-03 -8.740e-01  8.008e-01 
 9.402e-03 -8.664e-01  8.007e-01 
 9.403e-03 -8.586e-01  8.007e-01 
 9.404e-03 -8.509e-01  8.006e-01 
 9.405e-03 -8.431e-01  8.005e-01 
 9.406e-03 -8.353e-01  8.004e-01 
 9.407e-03 -8.275e-01  8.003e-01 
 9.408e-03 -8.196e-01  8.003e-01 
 9.409e-03 -8.117e-01  8.002e-01 
 9.410e-03 -8.037e-01  8.001e-01 
 9.411e-03 -7.958e-01  8.000e-01 
 9.412e-03 -7.878e-01  7.999e-01 
 9.413e-03 -7.797e-01  7.999e-01 
 9.414e-03 -7.717e-01  7.998e-01 
 9.415e-03 -7.636e-01  7.997e-01 
 9.416e-03 -7.554e-01  7.996e-01 
 9.417e-03 -7.473e-01  7.995e-01 
 9.418e-03 -7.391e-01  7.995e-01 
 9.419e-03 -7.309e-01  7.994e-01 
 9.420e-03 -7.226e-01  7.993e-01 
 9.421e-03 -7.144e-01  7.992e-01 
 9.422e-03 -7.061e-01  7.991e-01 
 9.423e-03 -6.977e-01  7.991e-01 
 9.424e-03 -6.894e-01  7.990e-01 
 9.425e-03 -6.810e-01  7.989e-01 
 9.426e-03 -6.726e-01  7.988e-01 
 9.427e-03 -6.641e-01  7.987e-01 
 9.428e-03 -6.557e-01  7.987e-01 
 9.429e-03 -6.472e-01  7.986e-01 
 9.430e-03 -6.387e-01  7.985e-01 
 9.431e-03 -6.301e-01  7.984e-01 
 9.432e-03 -6.216e-01  7.984e-01 
 9.433e-03 -6.130e-01  7.983e-01 
 9.434e-03 -6.044e-01  7.982e-01 
 9.435e-03 -5.957e-01  7.981e-01 
 9.436e-03 -5.871e-01  7.980e-01 
 9.437e-03 -5.784e-01  7.980e-01 
 9.438e-03 -5.697e-01  7.979e-01 
 9.439e-03 -5.609e-01  7.978e-01 
 9.440e-03 -5.522e-01  7.977e-01 
 9.441e-03 -5.434e-01  7.976e-01 
 9.442e-03 -5.346e-01  7.976e-01 
 9.443e-03 -5.258e-01  7.975e-01 
 9.444e-03 -5.170e-01  7.974e-01 
 9.445e-03 -5.081e-01  7.973e-01 
 9.446e-03 -4.992e-01  7.972e-01 
 9.447e-03 -4.903e-01  7.972e-01 
 9.448e-03 -4.814e-01  7.971e-01 
 9.449e-03 -4.725e-01  7.970e-01 
 9.450e-03 -4.635e-01  7.969e-01 
 9.451e-03 -4.546e-01  7.968e-01 
 9.452e-03 -4.456e-01  7.968e-01 
 9.453e-03 -4.366e-01  7.967e-01 
 9.454e-03 -4.275e-01  7.966e-01 
 9.455e-03 -4.185e-01  7.965e-01 
 9.456e-03 -4.094e-01  7.964e-01 
 9.457e-03 -4.004e-01  7.964e-01 
 9.458e-03 -3.913e-01  7.963e-01 
 9.459e-03 -3.822e-01  7.962e-01 
 9.460e-03 -3.730e-01  7.961e-01 
 9.461e-03 -3.639e-01  7.960e-01 
 9.462e-03 -3.547e-01  7.960e-01 
 9.463e-03 -3.456e-01  7.959e-01 
 9.464e-03 -3.364e-01  7.958e-01 
 9.465e-03 -3.272e-01  7.957e-01 
 9.466e-03 -3.180e-01  7.956e-01 
 9.467e-03 -3.088e-01  7.956e-01 
 9.468e-03 -2.996e-01  7.955e-01 
 9.469e-03 -2.903e-01  7.954e-01 
 9.470e-03 -2.811e-01  7.953e-01 
 9.471e-03 -2.718e-01  7.952e-01 
 9.472e-03 -2.625e-01  7.952e-01 
 9.473e-03 -2.532e-01  7.951e-01 
 9.474e-03 -2.440e-01  7.950e-01 
 9.475e-03 -2.347e-01  7.949e-01 
 9.476e-03 -2.253e-01  7.948e-01 
 9.477e-03 -2.160e-01  7.948e-01 
 9.478e-03 -2.067e-01  7.947e-01 
 9.479e-03 -1.973e-01  7.946e-01 
 9.480e-03 -1.880e-01  7.945e-01 
 9.481e-03 -1.786e-01  7.944e-01 
 9.482e-03 -1.693e-01  7.944e-01 
 9.483e-03 -1.599e-01  7.943e-01 
 9.484e-03 -1.505e-01  7.942e-01 
 9.485e-03 -1.412e-01  7.941e-01 
 9.486e-03 -1.318e-01  7.941e-01 
 9.487e-03 -1.224e-01  7.940e-01 
 9.488e-03 -1.130e-01  7.939e-01 
 9.489e-03 -1.036e-01  7.938e-01 
 9.490e-03 -9.419e-02  7.937e-01 
 9.491e-03 -8.478e-02  7.937e-01 
 9.492e-03 -7.537e-02  7.936e-01 
 9.493e-03 -6.595e-02  7.935e-01 
 9.494e-03 -5.654e-02  7.934e-01 
 9.495e-03 -4.712e-02  7.933e-01 
 9.496e-03 -3.769e-02  7.933e-01 
 9.497e-03 -2.827e-02  7.932e-01 
 9.498e-03 -1.885e-02  7.931e-01 
 9.499e-03 -9.425e-03  7.930e-01 
 9.500e-03  5.496e-09  7.929e-01 
 9.501e-03  9.425e-03  7.929e-01 
 9.502e-03  1.885e-02  7.928e-01 
 9.503e-03  2.827e-02  7.927e-01 
 9.504e-03  3.769e-02  7.926e-01 
 9.505e-03  4.712e-02  7.925e-01 
 9.506e-03  5.654e-02  7.925e-01 
 9.507e-03  6.595e-02  7.924e-01 
 9.508e-03  7.537e-02  7.923e-01 
 9.509e-03  8.478e-02  7.922e-01 
 9.510e-03  9.419e-02  7.921e-01 
 9.511e-03  1.036e-01  7.921e-01 
 9.512e-03  1.130e-01  7.920e-01 
 9.513e-03  1.224e-01  7.919e-01 
 9.514e-03  1.318e-01  7.918e-01 
 9.515e-03  1.412e-01  7.918e-01 
 9.516e-03  1.505e-01  7.917e-01 
 9.517e-03  1.599e-01  7.916e-01 
 9.518e-03  1.693e-01  7.915e-01 
 9.519e-03  1.786e-01  7.914e-01 
 9.520e-03  1.880e-01  7.914e-01 
 9.521e-03  1.973e-01  7.913e-01 
 9.522e-03  2.067e-01  7.912e-01 
 9.523e-03  2.160e-01  7.911e-01 
 9.524e-03  2.253e-01  7.910e-01 
 9.525e-03  2.347e-01  7.910e-01 
 9.526e-03  2.440e-01  7.909e-01 
 9.527e-03  2.532e-01  7.908e-01 
 9.528e-03  2.625e-01  7.907e-01 
 9.529e-03  2.718e-01  7.906e-01 
 9.530e-03  2.811e-01  7.906e-01 
 9.531e-03  2.903e-01  7.905e-01 
 9.532e-03  2.996e-01  7.904e-01 
 9.533e-03  3.088e-01  7.903e-01 
 9.534e-03  3.180e-01  7.902e-01 
 9.535e-03  3.272e-01  7.902e-01 
 9.536e-03  3.364e-01  7.901e-01 
 9.537e-03  3.456e-01  7.900e-01 
 9.538e-03  3.547e-01  7.899e-01 
 9.539e-03  3.639e-01  7.899e-01 
 9.540e-03  3.730e-01  7.898e-01 
 9.541e-03  3.822e-01  7.897e-01 
 9.542e-03  3.913e-01  7.896e-01 
 9.543e-03  4.004e-01  7.895e-01 
 9.544e-03  4.094e-01  7.895e-01 
 9.545e-03  4.185e-01  7.894e-01 
 9.546e-03  4.275e-01  7.893e-01 
 9.547e-03  4.366e-01  7.892e-01 
 9.548e-03  4.456e-01  7.891e-01 
 9.549e-03  4.546e-01  7.891e-01 
 9.550e-03  4.635e-01  7.890e-01 
 9.551e-03  4.725e-01  7.889e-01 
 9.552e-03  4.814e-01  7.888e-01 
 9.553e-03  4.903e-01  7.887e-01 
 9.554e-03  4.992e-01  7.887e-01 
 9.555e-03  5.081e-01  7.886e-01 
 9.556e-03  5.170e-01  7.885e-01 
 9.557e-03  5.258e-01  7.884e-01 
 9.558e-03  5.346e-01  7.884e-01 
 9.559e-03  5.434e-01  7.883e-01 
 9.560e-03  5.522e-01  7.882e-01 
 9.561e-03  5.609e-01  7.881e-01 
 9.562e-03  5.697e-01  7.880e-01 
 9.563e-03  5.784e-01  7.880e-01 
 9.564e-03  5.871e-01  7.879e-01 
 9.565e-03  5.957e-01  7.878e-01 
 9.566e-03  6.044e-01  7.877e-01 
 9.567e-03  6.130e-01  7.876e-01 
 9.568e-03  6.216e-01  7.876e-01 
 9.569e-03  6.301e-01  7.875e-01 
 9.570e-03  6.387e-01  7.874e-01 
 9.571e-03  6.472e-01  7.873e-01 
 9.572e-03  6.557e-01  7.873e-01 
 9.573e-03  6.641e-01  7.872e-01 
 9.574e-03  6.726e-01  7.871e-01 
 9.575e-03  6.810e-01  7.870e-01 
 9.576e-03  6.894e-01  7.869e-01 
 9.577e-03  6.977e-01  7.869e-01 
 9.578e-03  7.061e-01  7.868e-01 
 9.579e-03  7.144e-01  7.867e-01 
 9.580e-03  7.226e-01  7.866e-01 
 9.581e-03  7.309e-01  7.865e-01 
 9.582e-03  7.391e-01  7.865e-01 
 9.583e-03  7.473e-01  7.864e-01 
 9.584e-03  7.554e-01  7.863e-01 
 9.585e-03  7.636e-01  7.862e-01 
 9.586e-03  7.717e-01  7.861e-01 
 9.587e-03  7.797e-01  7.861e-01 
 9.588e-03  7.878e-01  7.860e-01 
 9.589e-03  7.958e-01  7.859e-01 
 9.590e-03  8.037e-01  7.858e-01 
 9.591e-03  8.117e-01  7.858e-01 
 9.592e-03  8.196e-01  7.857e-01 
 9.593e-03  8.275e-01  7.856e-01 
 9.594e-03  8.353e-01  7.855e-01 
 9.595e-03  8.431e-01  7.854e-01 
 9.596e-03  8.509e-01  7.854e-01 
 9.597e-03  8.586e-01  7.853e-01 
 9.598e-03  8.664e-01  7.852e-01 
 9.599e-03  8.740e-01  7.851e-01 
 9.600e-03  8.817e-01  7.850e-01 
 9.601e-03  8.893e-01  7.850e-01 
 9.602e-03  8.969e-01  7.849e-01 
 9.603e-03  9.044e-01  7.848e-01 
 9.604e-03  9.119e-01  7.847e-01 
 9.605e-03  9.194e-01  7.847e-01 
 9.606e-03  9.268e-01  7.846e-01 
 9.607e-03  9.342e-01  7.845e-01 
 9.608e-03  9.415e-01  7.844e-01 
 9.609e-03  9.489e-01  7.843e-01 
 9.610e-03  9.561e-01  7.843e-01 
 9.611e-03  9.634e-01  7.842e-01 
 9.612e-03  9.706e-01  7.841e-01 
 9.613e-03  9.777e-01  7.840e-01 
 9.614e-03  9.849e-01  7.840e-01 
 9.615e-03  9.920e-01  7.839e-01 
 9.616e-03  9.990e-01  7.838e-01 
 9.617e-03  1.006e+00  7.837e-01 
 9.618e-03  1.013e+00  7.836e-01 
 9.619e-03  1.020e+00  7.836e-01 
 9.620e-03  1.027e+00  7.835e-01 
 9.621e-03  1.034e+00  7.834e-01 
 9.622e-03  1.040e+00  7.833e-01 
 9.623e-03  1.047e+00  7.832e-01 
 9.624e-03  1.054e+00  7.832e-01 
 9.625e-03  1.061e+00  7.831e-01 
 9.626e-03  1.067e+00  7.830e-01 
 9.627e-03  1.074e+00  7.829e-01 
 9.628e-03  1.080e+00  7.829e-01 
 9.629e-03  1.087e+00  7.828e-01 
 9.630e-03  1.093e+00  7.827e-01 
 9.631e-03  1.100e+00  7.826e-01 
 9.632e-03  1.106e+00  7.825e-01 
 9.633e-03  1.113e+00  7.825e-01 
 9.634e-03  1.119e+00  7.824e-01 
 9.635e-03  1.125e+00  7.823e-01 
 9.636e-03  1.131e+00  7.822e-01 
 9.637e-03  1.138e+00  7.822e-01 
 9.638e-03  1.144e+00  7.821e-01 
 9.639e-03  1.150e+00  7.820e-01 
 9.640e-03  1.156e+00  7.819e-01 
 9.641e-03  1.162e+00  7.818e-01 
 9.642e-03  1.168e+00  7.818e-01 
 9.643e-03  1.174e+00  7.817e-01 
 9.644e-03  1.179e+00  7.816e-01 
 9.645e-03  1.185e+00  7.815e-01 
 9.646e-03  1.191e+00  7.815e-01 
 9.647e-03  1.197e+00  7.814e-01 
 9.648e-03  1.202e+00  7.813e-01 
 9.649e-03  1.208e+00  7.812e-01 
 9.650e-03  1.214e+00  7.811e-01 
 9.651e-03  1.219e+00  7.811e-01 
 9.652e-03  1.225e+00  7.810e-01 
 9.653e-03  1.230e+00  7.809e-01 
 9.654e-03  1.235e+00  7.808e-01 
 9.655e-03  1.241e+00  7.808e-01 
 9.656e-03  1.246e+00  7.807e-01 
 9.657e-03  1.251e+00  7.806e-01 
 9.658e-03  1.256e+00  7.806e-01 
 9.659e-03  1.261e+00  7.805e-01 
 9.660e-03  1.266e+00  7.804e-01 
 9.661e-03  1.272e+00  7.804e-01 
 9.662e-03  1.276e+00  7.803e-01 
 9.663e-03  1.281e+00  7.802e-01 
 9.664e-03  1.286e+00  7.802e-01 
 9.665e-03  1.291e+00  7.801e-01 
 9.666e-03  1.296e+00  7.801e-01 
 9.667e-03  1.301e+00  7.801e-01 
 9.668e-03  1.305e+00  7.800e-01 
 9.669e-03  1.310e+00  7.800e-01 
 9.670e-03  1.314e+00  7.800e-01 
 9.671e-03  1.319e+00  7.800e-01 
 9.672e-03  1.323e+00  7.800e-01 
 9.673e-03  1.328e+00  7.800e-01 
 9.674e-03  1.332e+00  7.801e-01 
 9.675e-03  1.337e+00  7.801e-01 
 9.676e-03  1.341e+00  7.802e-01 
 9.677e-03  1.345e+00  7.803e-01 
 9.678e-03  1.349e+00  7.803e-01 
 9.679e-03  1.353e+00  7.805e-01 
 9.680e-03  1.357e+00  7.806e-01 
 9.681e-03  1.361e+00  7.807e-01 
 9.682e-03  1.365e+00  7.809e-01 
 9.683e-03  1.369e+00  7.811e-01 
 9.684e-03  1.373e+00  7.813e-01 
 9.685e-03  1.377e+00  7.815e-01 
 9.686e-03  1.380e+00  7.817e-01 
 9.687e-03  1.384e+00  7.820e-01 
 9.688e-03  1.388e+00  7.822e-01 
 9.689e-03  1.391e+00  7.825e-01 
 9.690e-03  1.395e+00  7.828e-01 
 9.691e-03  1.398e+00  7.832e-01 
 9.692e-03  1.401e+00  7.835e-01 
 9.693e-03  1.405e+00  7.839e-01 
 9.694e-03  1.408e+00  7.843e-01 
 9.695e-03  1.411e+00  7.847e-01 
 9.696e-03  1.414e+00  7.851e-01 
 9.697e-03  1.418e+00  7.856e-01 
 9.698e-03  1.421e+00  7.860e-01 
 9.699e-03  1.424e+00  7.865e-01 
 9.700e-03  1.427e+00  7.870e-01 
 9.701e-03  1.429e+00  7.875e-01 
 9.702e-03  1.432e+00  7.880e-01 
 9.703e-03  1.435e+00  7.886e-01 
 9.704e-03  1.438e+00  7.891e-01 
 9.705e-03  1.440e+00  7.897e-01 
 9.706e-03  1.443e+00  7.903e-01 
 9.707e-03  1.446e+00  7.909e-01 
 9.708e-03  1.448e+00  7.915e-01 
 9.709e-03  1.450e+00  7.921e-01 
 9.710e-03  1.453e+00  7.928e-01 
 9.711e-03  1.455e+00  7.934e-01 
 9.712e-03  1.457e+00  7.941e-01 
 9.713e-03  1.460e+00  7.948e-01 
 9.714e-03  1.462e+00  7.955e-01 
 9.715e-03  1.464e+00  7.962e-01 
 9.716e-03  1.466e+00  7.969e-01 
 9.717e-03  1.468e+00  7.976e-01 
 9.718e-03  1.470e+00  7.983e-01 
 9.719e-03  1.472e+00  7.991e-01 
 9.720e-03  1.473e+00  7.998e-01 
 9.721e-03  1.475e+00  8.006e-01 
 9.722e-03  1.477e+00  8.013e-01 
 9.723e-03  1.478e+00  8.021e-01 
 9.724e-03  1.480e+00  8.029e-01 
 9.725e-03  1.482e+00  8.036e-01 
 9.726e-03  1.483e+00  8.044e-01 
 9.727e-03  1.484e+00  8.052e-01 
 9.728e-03  1.486e+00  8.060e-01 
 9.729e-03  1.487e+00  8.068e-01 
 9.730e-03  1.488e+00  8.076e-01 
 9.731e-03  1.489e+00  8.084e-01 
 9.732e-03  1.490e+00  8.092e-01 
 9.733e-03  1.491e+00  8.100e-01 
 9.734e-03  1.492e+00  8.108e-01 
 9.735e-03  1.493e+00  8.116e-01 
 9.736e-03  1.494e+00  8.124e-01 
 9.737e-03  1.495e+00  8.132e-01 
 9.738e-03  1.496e+00  8.141e-01 
 9.739e-03  1.496e+00  8.149e-01 
 9.740e-03  1.497e+00  8.157e-01 
 9.741e-03  1.498e+00  8.165e-01 
 9.742e-03  1.498e+00  8.173e-01 
 9.743e-03  1.499e+00  8.181e-01 
 9.744e-03  1.499e+00  8.189e-01 
 9.745e-03  1.499e+00  8.197e-01 
 9.746e-03  1.500e+00  8.205e-01 
 9.747e-03  1.500e+00  8.213e-01 
 9.748e-03  1.500e+00  8.220e-01 
 9.749e-03  1.500e+00  8.228e-01 
 9.750e-03  1.500e+00  8.236e-01 
 9.751e-03  1.500e+00  8.243e-01 
 9.752e-03  1.500e+00  8.251e-01 
 9.753e-03  1.500e+00  8.259e-01 
 9.754e-03  1.500e+00  8.266e-01 
 9.755e-03  1.499e+00  8.273e-01 
 9.756e-03  1.499e+00  8.281e-01 
 9.757e-03  1.499e+00  8.288e-01 
 9.758e-03  1.498e+00  8.295e-01 
